user_id,user_name,date,text,Sentiment
1.04E+18,Zeave,2022-08-29 16:08:09+00:00,gapeduli orng money heist pokok neng nontonnya ,Positive
1.34E+18,,2022-08-29 15:53:09+00:00,huh didn notice akhir yeah referensi sama iya beda money heist ,Positive
1.25E+18,Ga ada PP Agustus,2022-08-29 15:41:00+00:00,inget banget nonton netflix nonton umbrella academy money heist ,Positive
1.35E+18,Muhammad Fariz Habibie,2022-08-29 14:44:37+00:00,inget banget nonton money heist ,Positive
142182377,bril ForeverOnly JaeWooA,2022-08-29 14:43:04+00:00,kemarin money heist bilang samaa a2 suka thriller ,Positive
1.26E+18,,2022-08-29 14:02:52+00:00,money heist season asik sih lanjutin kayak kelar season wkwkwkwk ,Positive
54498871,saatnya kembali pasang foto real life,2022-08-29 12:31:07+00:00,money heist iya duit nyetak kaya dokumen skripsi wkwkwk ,Positive
1.48E+18,WAIT MINUTE,2022-08-29 10:59:46+00:00,asa nonton money heist ,Positive
429841542,Oned,2022-08-29 08:11:27+00:00,cikal tokyo si centil money heist ,Positive
1.13E+18,,2022-08-29 04:30:53+00:00,seruuu cumaa yaa bbrp small details kaya make sense apple to apple dibandingin money heist si nder tertawa ,Positive
64558771,vie,2022-08-28 14:38:31+00:00,film oke sih ukur heist movie rapi patok trilogi oceans money heist confidence man jp nonton deh masuk streaming sites ,Positive
295481041,wildan,2022-08-28 10:56:59+00:00,twistnya asa kyo nonton money heist ,Positive
1.53E+18,,2022-08-28 05:55:03+00:00,putar money heist temu internet ,Positive
1.30E+18,Levi,2022-08-28 05:54:11+00:00,money heist beele tele banget deh ,Positive
1.54E+18,,2022-08-27 15:40:56+00:00,habis nonton money heist korea bayang scene denver pelakor mulua ,Positive
1.40E+18,Vivi,2022-08-27 13:42:29+00:00,money heist baik deh detail banget rencana ,Positive
2667642972,Bcht,2022-08-27 12:54:07+00:00,money heist seru iya gais tertawa ngapa nonton sja ,Positive
1.36E+18,repi,2022-08-27 12:31:57+00:00,halo dikadik nonton money heista ,Positive
1.36E+18,Dhappp,2022-08-19 06:17:42+00:00,money heist korea lumayan tunggu season ,Negative
24703599,iru ibe,2022-08-18 11:49:27+00:00,weh produksi money heist money heist ,Negative
3170608878,Nan tangin,2022-08-17 00:50:44+00:00,inget ending film money heist keruk bagiin rakyata ,Negative
1.30E+18,rabi,2022-08-15 19:02:27+00:00,nyesal jenguk money heist ngan family ,Negative
1.17E+18,winda,2022-08-14 18:10:11+00:00,yaallah mana iya nonton money heist skrng tertawa pusing lelah bikin dagdigdug butuh baca au biar otak seger lga ,Negative
943083534,,2022-08-14 15:53:54+00:00,money heist korea kecepetan sih a2 ,Negative
1.43E+18,jeinna,2022-08-14 05:14:30+00:00,anon aduh gemesss banget analisisnyaaa tertawa will reply your tello again on the update iya masuk alur analisis and yas should watch money heist wajib sih he seru nonton cinta tooa ,Negative
1.51E+18,arah,2022-08-14 03:47:23+00:00,awalny kenal cast money heist dikenalin pph haesoo ngobrol soale badut banget lelah orang tbtb confess malam malam iya namanye comsu commitment asu kasih jelas diaa ,Negative
120405394,YY,2022-08-13 15:38:50+00:00,nonton money heist versi korea professornya jesse choi suami maudy ayunda a3a a3 ,Negative
1565895180,mupiA Film MUMUN Nostalgia September di Bioskop,2022-08-13 02:15:02+00:00,mvs money heist korea eps endingnya gantung banget aoa ao nya iya ,Negative
1.28E+18,sorrymom,2022-08-12 20:19:36+00:00,cuk tidur larut jam an tidur paksa bangun jam kahan jembut alias budak cina alas tidur larut si mega netflix an marathon money heist season kontolll ,Negative
1.15E+18,,2022-08-12 12:59:01+00:00,nonton money heist kesel iya bulol kesel si inspektur pindah haluan capek capek ngurusin eh ujung ujung bulol astaga ,Negative
104802160,Muadz,2022-08-12 03:15:13+00:00,tokyo money heist spain rambut lawa do ,Negative
1.45E+18,ano,2022-08-21 13:59:51+00:00,betul kaget nairobi money heist ,Negative
2329256120,daniel donny pelupessy,2022-08-21 13:04:24+00:00,film money heist korea plagiat nga iya ,Negative
1.08E+18,Riza Nani,2022-08-21 12:28:13+00:00,kaet iki ngerasakno hp an tekan isuk magrib fokus money heist sak dino sak season anying keroso ,Negative
75497179,There,2022-08-21 09:56:45+00:00,cerita woo young woo mayan iya bahas autistik money heist korea bahas fantasi perang korea kayak bahas segitunya iya ,Negative
2329256120,daniel donny pelupessy,2022-08-21 09:48:14+00:00,korea money heist korea copy paste ,Negative
1.17E+18,A14,2022-08-21 00:48:35+00:00,eh sebentar host redaksi carpet nya main money heist korea sih ,Negative
1.51E+18,arah,2022-08-21 00:18:53+00:00,kajja nonton money heist ekwkw ,Negative
303690884,SAMPAH PIKIRAN,2022-08-19 14:40:03+00:00,money heist takut jatuh cinta spanish culture bahasa movienya lain ,Negative
1.05E+18,AvatarA Aa,2022-08-18 18:15:34+00:00,tungefanya iya money heist ,Negative
1.44E+18,,2022-08-18 15:52:55+00:00,pikir deh agency tema nya crime agency cari volunteer baik rusak agency cari volunteer misi rampok barang money heista ,Negative
1.17E+18,winda,2022-08-14 18:10:11+00:00,yaallah mana iya nonton money heist skrng tertawa pusing lelah bikin dagdigdug butuh baca au biar otak seger lga ,Negative
943083534,,2022-08-14 15:53:54+00:00,money heist korea kecepetan sih a2 ,Negative
1.01E+18,velleyA,2022-08-14 14:41:04+00:00,money heist spanyol nairobi sad menang nontonyaa tokyo hiks ,Negative
1.01E+18,velleyA,2022-08-14 07:42:39+00:00,money heist spanyol doneee pemirsahhha a14a tinggal njnggu lin money heist korea season ,Negative
1.43E+18,jeinna,2022-08-14 05:14:30+00:00,anon aduh gemesss banget analisisnyaaa tertawa will reply your tello again on the update iya masuk alur analisis and yas should watch money heist wajib sih he seru nonton cinta tooa ,Negative
1.51E+18,arah,2022-08-14 03:47:23+00:00,awalny kenal cast money heist dikenalin pph haesoo ngobrol soale badut banget lelah orang tbtb confess malam malam iya namanye comsu commitment asu kasih jelas diaa ,Negative
1.01E+18,velleyA,2022-08-14 00:44:39+00:00,gilak marathon money heist spanyol season ,Negative
369343113,,2022-08-14 00:11:58+00:00,drama money heist real rompak dokumentari rompak cerita laku utama jadi bongkar idea amp plan rompak bank buenos aires peristiwa ingat sejarah tonton netflix ,Negative
120405394,YY,2022-08-13 15:38:50+00:00,nonton money heist versi korea professornya jesse choi suami maudy ayunda a3a a3 ,Negative
1.41E+18,nana,2022-08-13 11:25:03+00:00,nyambungin money heist nyambung pinisirina ,Negative
1565895180,mupiA Film MUMUN Nostalgia September di Bioskop,2022-08-13 02:15:02+00:00,mvs money heist korea eps endingnya gantung banget aoa ao nya iya ,Negative
1.29E+18,dawai,2022-08-22 16:55:40+00:00,money heist korea kemarin bgini niat nonton eps terus jam set pagi tidur namatin eps a2 ,Negative
7.84E+17,tokyo,2022-08-22 15:17:02+00:00,ambil salah karakter series money heist ,Negative
616983230,Celestial Dragon,2022-08-22 15:13:22+00:00,pen nyuri duita ,Negative
1.26E+18,YA,2022-08-22 14:52:40+00:00,rampok kaya money heist ,Negative
1.33E+18,Rachel Jun,2022-08-22 13:51:17+00:00,ber season season yaha ,Negative
1.24E+18,NAB,2022-08-22 13:34:39+00:00,money heist korea aneha seragam kocak ,Negative
1664529589,Retika,2022-08-22 12:23:41+00:00,gilir siang beli ngemil kereta on the way jalan bandung kali nonton money heist eh lupa bawa ,Negative
236644717,DA AaA YA MA AaA,2022-08-20 03:48:21+00:00,noob money heist jebak pn sb korea so malas nak tunggu season nak sudah money heist spain ada jaya deh season berapa ek spain ,Negative
303690884,SAMPAH PIKIRAN,2022-08-19 14:40:03+00:00,money heist takut jatuh cinta spanish culture bahasa movienya lain ,Negative
1.44E+18,,2022-08-18 15:52:55+00:00,pikir deh agency tema nya crime agency cari volunteer baik rusak agency cari volunteer misi rampok barang money heista ,Negative
4475806878,kakpe,2022-08-18 06:27:31+00:00,stranger things dark money heist masuk serial terbaika gila keren banget stresa ,Negative
3170608878,Nan tangin,2022-08-17 00:50:44+00:00,inget ending film money heist keruk bagiin rakyata ,Negative
1.30E+18,rabi,2022-08-15 19:02:27+00:00,nyesal jenguk money heist ngan family ,Negative
1565895180,mupiA Film MUMUN Nostalgia September di Bioskop,2022-08-15 17:40:00+00:00,mvs kinda late selesai namatin money heist bingung iya karakter gandia serang musuh mati susah habis hajar tokyo bisa semangat ikut sagasta grebek bank ,Negative
1.17E+18,winda,2022-08-14 18:10:11+00:00,yaallah mana iya nonton money heist skrng tertawa pusing lelah bikin dagdigdug butuh baca au biar otak seger lga ,Negative
943083534,,2022-08-14 15:53:54+00:00,money heist korea kecepetan sih a2 ,Negative
